CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,AverageUsageHours,Churn
CUST-02493,Female,69,39,81.15,3164.88,Two year,Fiber optic,Electronic check,0,158.04917420702105,No
CUST-02494,Female,32,45,21.07,951.79,Two year,No,Electronic check,2,149.09549473136337,No
CUST-02495,Male,63,59,67.53,4003.31,Month-to-month,DSL,Mailed check,2,42.693354567912635,Yes
CUST-02496,Female,42,61,41.77,2541.91,Two year,DSL,Electronic check,2,192.48367088655644,No
CUST-02497,Female,38,51,67.05,3437.52,Month-to-month,DSL,Bank transfer,1,205.89115154975966,No
CUST-02498,Female,41,28,111.79,3153.8,Month-to-month,Fiber optic,Mailed check,2,204.157224927548,No
CUST-02499,Male,74,6,88.37,534.92,One year,Fiber optic,Bank transfer,0,65.79615584503114,Yes
CUST-02500,Female,75,57,20.2,1163.55,Two year,No,Bank transfer,0,206.37142358875033,No
CUST-02501,Female,22,7,97.59,665.43,Month-to-month,Fiber optic,Electronic check,1,131.32731322744536,Yes
CUST-02502,Male,23,35,95.59,3354.2,Month-to-month,Fiber optic,Credit card,1,74.59011335609233,No
CUST-02503,Male,66,39,66.4,2598.09,Month-to-month,DSL,Bank transfer,1,279.4576902046162,No
CUST-02504,Female,60,51,88.84,4534.71,Month-to-month,Fiber optic,Credit card,2,240.77010120648322,No
CUST-02505,Female,65,13,48.64,645.41,Two year,DSL,Electronic check,3,189.1049178121637,No
CUST-02506,Male,61,11,20.2,224.68,One year,No,Credit card,2,181.4467482318076,No
CUST-02507,Male,64,2,95.95,186.92,Month-to-month,Fiber optic,Credit card,4,243.9597574346758,Yes
CUST-02508,Female,40,5,54.49,270.7,Month-to-month,DSL,Bank transfer,1,120.7512241155528,No
CUST-02509,Female,21,3,80.71,240.84,Two year,Fiber optic,Mailed check,0,298.9602499868332,No
CUST-02510,Female,44,7,56.47,395.15,One year,DSL,Credit card,2,152.5317206042599,No
CUST-02511,Female,35,23,98.64,2263.21,One year,Fiber optic,Credit card,1,209.73750253692046,No
CUST-02512,Male,38,44,60.02,2634.73,Month-to-month,DSL,Bank transfer,3,182.3500004692243,Yes
CUST-02513,Female,45,7,92.66,658.21,Two year,Fiber optic,Electronic check,0,89.63556632869953,No
CUST-02514,Female,52,56,96.61,5410.88,Month-to-month,Fiber optic,Credit card,1,151.20279209437118,No
CUST-02515,Male,39,1,95.68,95.68,One year,Fiber optic,Electronic check,1,239.04623331300508,Yes
CUST-02516,Female,57,56,88.96,4990.2,Two year,Fiber optic,Electronic check,2,103.61783910430978,No
CUST-02517,Male,40,6,58.38,336.71,Month-to-month,DSL,Credit card,2,231.57401546626292,Yes
CUST-02518,Female,20,43,104.8,4534.68,Month-to-month,Fiber optic,Credit card,3,189.83867332200617,No
CUST-02519,Female,57,8,80.13,625.89,Month-to-month,Fiber optic,Credit card,1,71.40658622935635,Yes
CUST-02520,Male,67,29,109.21,3195.99,Month-to-month,Fiber optic,Mailed check,1,149.9888331803783,Yes
CUST-02521,Male,27,10,23.39,240.75,Month-to-month,No,Mailed check,0,147.01975520507526,No
CUST-02522,Female,42,58,54.28,3141.9,Two year,DSL,Credit card,1,88.79965856558691,No
CUST-02523,Female,69,4,99.81,387.49,Month-to-month,Fiber optic,Electronic check,2,168.04462845731794,Yes
CUST-02524,Female,66,11,97.07,1076.64,One year,Fiber optic,Bank transfer,0,68.60525411721541,Yes
CUST-02525,Male,25,33,76.27,2511.44,Two year,Fiber optic,Mailed check,0,202.65660318175628,No
CUST-02526,Female,72,8,100.36,791.9,Two year,Fiber optic,Electronic check,0,96.7074845046661,Yes
CUST-02527,Male,28,42,61.0,2552.63,Month-to-month,DSL,Electronic check,0,131.24050860652116,No
CUST-02528,Male,78,10,118.88,1188.42,Month-to-month,Fiber optic,Electronic check,3,149.83183019898016,Yes
CUST-02529,Female,22,2,60.07,121.24,Month-to-month,DSL,Mailed check,3,240.97663424681957,Yes
CUST-02530,Male,75,56,97.41,5473.11,Month-to-month,Fiber optic,Electronic check,3,74.07419528931226,Yes
CUST-02531,Female,62,16,94.97,1515.95,One year,Fiber optic,Mailed check,0,119.82652382874942,No
CUST-02532,Female,70,71,66.17,4706.65,Month-to-month,DSL,Bank transfer,0,159.2464014622619,No
CUST-02533,Female,72,40,107.46,4291.95,Month-to-month,Fiber optic,Bank transfer,3,146.11671763391746,Yes
CUST-02534,Female,54,58,62.86,3632.13,Month-to-month,DSL,Electronic check,1,156.58312739643057,No
CUST-02535,Female,73,12,90.44,1074.59,One year,Fiber optic,Bank transfer,0,137.7161534976191,No
CUST-02536,Male,76,35,106.98,3696.97,Month-to-month,Fiber optic,Electronic check,2,166.7818880574966,Yes
CUST-02537,Male,62,30,103.43,3103.26,Month-to-month,Fiber optic,Electronic check,3,32.37782550989458,Yes
CUST-02538,Female,55,66,24.74,1626.38,Month-to-month,No,Electronic check,0,234.97363892715015,No
CUST-02539,Female,46,13,88.95,1152.94,One year,Fiber optic,Bank transfer,3,145.7536143650219,No
CUST-02540,Male,22,1,60.55,60.55,One year,DSL,Electronic check,5,311.6333132863633,Yes
CUST-02541,Male,26,43,22.39,963.45,Month-to-month,No,Electronic check,3,129.75047363270917,No
CUST-02542,Male,76,11,51.56,587.68,Two year,DSL,Electronic check,0,,No
CUST-02543,Male,65,70,106.26,7447.99,Month-to-month,Fiber optic,Credit card,2,105.24372248665321,Yes
CUST-02544,Female,19,66,29.49,1933.22,Month-to-month,No,Credit card,2,152.5567534864705,No
CUST-02545,Female,18,28,74.64,2112.0,Month-to-month,Fiber optic,Electronic check,0,89.78827138228672,Yes
CUST-02546,Male,57,71,52.33,3752.29,Month-to-month,DSL,Electronic check,0,130.85930596304237,No
CUST-02547,Female,77,63,50.03,3151.36,One year,DSL,Credit card,0,106.08136901789268,No
CUST-02548,Male,68,1,56.86,56.86,Month-to-month,DSL,Electronic check,0,179.78807690749733,Yes
CUST-02549,Female,47,66,96.86,6405.2,One year,Fiber optic,Electronic check,1,249.16706140635313,No
CUST-02550,Male,28,11,53.37,596.93,Month-to-month,DSL,Electronic check,1,177.04894003319657,Yes
CUST-02551,Female,45,71,78.18,5544.44,Two year,Fiber optic,Credit card,2,322.19175204987044,No
CUST-02552,Male,61,53,85.07,4501.1,One year,Fiber optic,Bank transfer,0,192.40533017699425,No
CUST-02553,Male,29,61,21.98,1334.14,One year,No,Electronic check,1,94.00966516123862,No
CUST-02554,Female,56,6,25.02,168.97,One year,No,Electronic check,1,295.55939661744844,No
CUST-02555,Male,43,42,20.92,873.39,Two year,No,Credit card,1,204.66165881889316,No
CUST-02556,Female,30,48,45.56,2186.85,Two year,DSL,Mailed check,1,66.46217693721897,No
CUST-02557,Female,76,13,88.95,1171.22,Month-to-month,Fiber optic,Mailed check,1,148.73197836298593,Yes
CUST-02558,Male,25,53,62.69,3341.56,Month-to-month,DSL,Electronic check,0,198.21647046464744,No
CUST-02559,Female,80,53,56.74,2993.63,Month-to-month,DSL,Bank transfer,1,183.82500733208423,No
CUST-02560,Female,78,15,97.86,1449.41,Month-to-month,Fiber optic,Electronic check,1,198.0309175226227,No
CUST-02561,Female,78,11,24.51,274.68,Month-to-month,No,Bank transfer,2,211.060972441111,No
CUST-02562,Female,71,58,65.56,3803.94,Month-to-month,DSL,Electronic check,2,113.94627599614044,Yes
CUST-02563,Female,45,60,46.61,2808.03,Two year,DSL,Electronic check,2,180.35557689400807,No
CUST-02564,Male,75,2,57.95,94.37,Month-to-month,DSL,Mailed check,4,162.8338990546518,Yes
CUST-02565,Female,47,29,74.16,2145.65,Two year,Fiber optic,Credit card,2,134.8205343188992,No
CUST-02566,Female,26,25,23.48,590.19,Month-to-month,No,Electronic check,0,200.13979129854772,No
CUST-02567,Female,56,3,58.13,159.74,One year,DSL,Electronic check,0,161.8418103079198,No
CUST-02568,Female,48,28,100.06,2809.07,Month-to-month,Fiber optic,Mailed check,2,217.05500517990384,Yes
CUST-02569,Female,75,19,22.15,438.94,One year,No,Bank transfer,1,168.6081274256237,No
CUST-02570,Male,38,5,53.38,252.51,Month-to-month,DSL,Bank transfer,0,130.63892041485678,Yes
CUST-02571,Female,73,5,91.73,470.59,Month-to-month,Fiber optic,Mailed check,4,159.62049799472132,Yes
CUST-02572,Male,64,11,50.14,,Two year,DSL,Electronic check,5,190.90392998896093,No
CUST-02573,Male,51,31,98.27,3037.2,Month-to-month,Fiber optic,Mailed check,1,152.34008868451946,No
CUST-02574,Male,72,10,98.26,975.75,Month-to-month,Fiber optic,Electronic check,0,123.45491371029576,Yes
CUST-02575,Male,48,59,102.85,6081.88,Month-to-month,Fiber optic,Credit card,0,159.574300855054,No
CUST-02576,Female,69,59,50.58,2977.87,Two year,DSL,Mailed check,1,235.62509408036198,No
CUST-02577,Male,42,9,63.47,565.46,Month-to-month,DSL,Mailed check,1,190.11794997989278,No
CUST-02578,Male,29,65,52.73,3442.78,One year,DSL,Electronic check,0,171.90377525521998,No
CUST-02579,Female,18,8,99.05,804.34,Month-to-month,Fiber optic,Electronic check,2,138.67161369191183,No
CUST-02580,Female,72,67,26.05,1738.46,Month-to-month,No,Mailed check,3,163.04393908528732,Yes
CUST-02581,Female,39,16,18.0,315.83,Two year,No,Electronic check,1,92.92136324727636,No
CUST-02582,Male,57,1,60.82,74.04,Month-to-month,DSL,Credit card,2,139.30312463522912,Yes
CUST-02583,Female,54,58,23.78,1402.38,One year,No,Mailed check,2,181.8458898896666,No
CUST-02584,Female,64,63,56.54,3588.61,Month-to-month,DSL,Electronic check,2,156.6599877925462,No
CUST-02585,Male,18,68,89.79,6097.18,Month-to-month,Fiber optic,Electronic check,2,127.77447982947308,No
CUST-02586,Female,18,38,111.43,4224.15,Month-to-month,Fiber optic,Bank transfer,4,76.62505746285623,Yes
CUST-02587,Female,74,63,50.44,3150.46,One year,DSL,Electronic check,4,142.61235350988838,Yes
CUST-02588,Female,80,1,53.81,75.95,One year,DSL,Mailed check,1,105.74389373306812,Yes
CUST-02589,Female,59,26,55.4,1415.77,One year,DSL,Mailed check,3,148.38281527041735,No
CUST-02590,Male,71,25,92.72,2322.12,Month-to-month,Fiber optic,Electronic check,1,166.8743624110974,Yes
CUST-02591,Female,59,25,87.4,2167.78,Month-to-month,Fiber optic,Bank transfer,3,236.67659374643245,No
CUST-02592,Female,38,64,102.25,6542.25,Month-to-month,Fiber optic,Bank transfer,1,205.8078293654137,No
CUST-02593,Male,32,3,18.0,53.77,Two year,No,Credit card,1,164.3344173844136,No
CUST-02594,Female,34,30,84.32,2556.55,Two year,Fiber optic,Mailed check,0,275.5370946594408,No
CUST-02595,Male,39,6,98.8,602.45,Month-to-month,Fiber optic,Mailed check,2,174.35511658330907,Yes
CUST-02596,Female,55,52,117.18,6137.41,Month-to-month,Fiber optic,Electronic check,1,107.08893388122254,No
CUST-02597,Male,52,46,60.71,2795.75,Month-to-month,DSL,Electronic check,0,137.07201224022006,No
CUST-02598,Male,62,22,45.14,997.59,Two year,DSL,Electronic check,2,304.73699713040924,No
CUST-02599,Male,33,8,85.05,664.07,Two year,Fiber optic,Bank transfer,0,106.94804866753014,No
CUST-02600,Male,25,17,108.6,1836.07,Month-to-month,Fiber optic,Electronic check,1,131.9683666909456,Yes
CUST-02601,Female,79,56,22.31,1227.76,Month-to-month,No,Mailed check,2,210.00115456625437,No
CUST-02602,Male,64,53,62.16,3293.76,Month-to-month,DSL,Electronic check,1,97.0732861827598,No
CUST-02603,Female,34,44,55.55,2432.44,One year,DSL,Bank transfer,0,211.77008177728328,No
CUST-02604,Male,34,4,58.35,227.38,One year,DSL,Mailed check,0,219.87501821344443,No
CUST-02605,Male,71,30,54.87,1626.84,Month-to-month,DSL,Mailed check,2,167.3261627005412,Yes
CUST-02606,Male,43,22,84.61,1849.62,Two year,Fiber optic,Credit card,1,249.7644765398869,No
CUST-02607,Female,30,23,25.83,594.45,Month-to-month,No,Bank transfer,0,140.0956730789204,No
CUST-02608,Male,34,9,98.07,852.83,Month-to-month,Fiber optic,Electronic check,2,206.4125698253389,Yes
CUST-02609,Female,55,14,109.24,1556.62,One year,Fiber optic,Mailed check,2,10.0,No
CUST-02610,Female,34,34,90.5,3097.39,Month-to-month,Fiber optic,Mailed check,1,190.37388709502596,No
CUST-02611,Female,65,53,47.03,2527.43,Two year,DSL,Bank transfer,4,231.0788022913503,No
CUST-02612,Female,31,51,23.21,1168.95,Month-to-month,No,Credit card,3,198.3996854731178,No
CUST-02613,Female,62,11,102.71,1122.35,Month-to-month,Fiber optic,Electronic check,1,127.58474458918991,Yes
CUST-02614,Female,23,11,61.68,709.49,One year,DSL,Credit card,2,60.46474571076644,No
CUST-02615,Female,52,59,111.46,6602.64,Month-to-month,Fiber optic,Electronic check,3,219.51122979991442,Yes
CUST-02616,Female,63,6,78.98,466.89,Month-to-month,Fiber optic,Bank transfer,2,100.31350209214276,Yes
CUST-02617,Female,31,33,54.32,1775.08,Two year,DSL,Electronic check,1,108.27293756945923,No
CUST-02618,Male,64,2,57.5,142.9,Month-to-month,DSL,Electronic check,0,134.30571304790288,Yes
CUST-02619,Male,25,72,94.41,6786.83,Month-to-month,Fiber optic,Credit card,4,190.3151610585967,No
CUST-02620,Male,78,32,48.6,1564.93,Two year,DSL,Mailed check,1,222.9435376766824,No
CUST-02621,Male,32,38,58.57,2234.7,Month-to-month,DSL,Credit card,4,272.3351070531999,No
CUST-02622,Male,71,7,97.3,676.33,Month-to-month,Fiber optic,Electronic check,2,160.02223398500064,Yes
CUST-02623,Female,78,3,84.71,235.01,One year,Fiber optic,Mailed check,0,169.93860031624914,Yes
CUST-02624,Female,44,49,102.57,5042.18,Month-to-month,Fiber optic,Bank transfer,2,179.48303947792374,No
CUST-02625,Female,30,9,21.95,177.47,Two year,No,Electronic check,3,123.76283941319156,No
CUST-02626,Female,66,4,101.17,382.17,Month-to-month,Fiber optic,Electronic check,1,194.70931120179642,No
CUST-02627,Female,48,26,89.29,2322.27,One year,Fiber optic,Electronic check,4,117.5116945688169,No
CUST-02628,Female,70,21,26.24,530.58,Month-to-month,No,Credit card,0,219.73465790037426,No
CUST-02629,Female,73,27,110.14,,Month-to-month,Fiber optic,Bank transfer,0,94.41985026201496,Yes
CUST-02630,Male,52,30,54.58,1660.07,One year,DSL,Electronic check,3,206.13179909748217,No
CUST-02631,Male,77,5,59.2,311.7,Month-to-month,DSL,Electronic check,2,207.11115948726098,Yes
CUST-02632,Male,23,69,84.05,5825.12,Two year,Fiber optic,Electronic check,2,60.350289225417356,No
CUST-02633,Male,22,10,94.51,957.03,Month-to-month,Fiber optic,Mailed check,1,173.76247747701046,Yes
CUST-02634,Female,39,18,18.8,333.81,One year,No,Credit card,1,247.45998698692154,No
CUST-02635,Female,75,66,104.89,6902.83,Month-to-month,Fiber optic,Bank transfer,2,167.67791664635624,No
CUST-02636,Female,66,8,21.75,156.58,One year,No,Electronic check,1,158.2716422578665,No
CUST-02637,Male,40,4,51.62,217.07,One year,DSL,Mailed check,0,124.40865476567491,No
CUST-02638,Female,42,28,84.78,2384.93,Month-to-month,Fiber optic,Credit card,1,184.96742706618303,No
CUST-02639,Female,51,6,23.51,130.48,Month-to-month,No,Mailed check,1,133.46885107540686,Yes
CUST-02640,Female,43,47,58.23,2733.89,Month-to-month,DSL,Credit card,5,183.16994404837368,Yes
CUST-02641,Male,64,59,67.2,3974.86,Month-to-month,DSL,Electronic check,1,199.83362293495162,Yes
CUST-02642,Female,22,59,102.62,6047.84,One year,Fiber optic,Bank transfer,1,171.3566750324821,Yes
CUST-02643,Male,43,47,98.55,4658.85,Month-to-month,Fiber optic,Bank transfer,4,221.70396878809055,No
CUST-02644,Male,37,15,50.19,757.35,Two year,DSL,Bank transfer,4,178.9081938429688,No
CUST-02645,Male,23,53,90.82,4824.61,Month-to-month,Fiber optic,Mailed check,4,132.7912429002103,No
CUST-02646,Male,23,61,48.5,2957.3,Two year,DSL,Electronic check,5,46.0928921250115,No
CUST-02647,Female,76,57,96.71,5518.78,Month-to-month,Fiber optic,Electronic check,4,126.88493831468315,Yes
CUST-02648,Male,67,44,18.0,769.33,Two year,No,Credit card,2,144.9226311100954,No
CUST-02649,Male,35,26,65.66,1706.64,Month-to-month,DSL,Electronic check,2,188.53404638067258,No
CUST-02650,Female,21,16,60.99,964.32,Month-to-month,DSL,Credit card,0,42.573412962394315,No
CUST-02651,Female,34,49,84.44,4175.24,Two year,Fiber optic,Bank transfer,1,47.50632060130707,No
CUST-02652,Male,74,23,96.87,2230.49,Month-to-month,Fiber optic,Mailed check,2,40.61936036918432,No
CUST-02653,Female,31,4,48.45,191.03,Month-to-month,DSL,Credit card,1,149.63947324027308,No
CUST-02654,Male,31,32,70.87,2273.75,Two year,Fiber optic,Bank transfer,2,75.38234551636154,No
CUST-02655,Male,30,19,24.14,463.49,One year,No,Mailed check,0,181.38562015224537,No
CUST-02656,Male,24,10,58.78,587.83,Month-to-month,DSL,Electronic check,2,131.27000431149006,Yes
CUST-02657,Male,61,33,63.05,2090.7,Month-to-month,DSL,Credit card,0,60.768208999692945,No
CUST-02658,Female,72,11,86.94,965.05,One year,Fiber optic,Bank transfer,2,216.5611320107339,Yes
CUST-02659,Male,32,5,100.75,504.98,Month-to-month,Fiber optic,Bank transfer,2,153.46815105919597,Yes
CUST-02660,Female,36,11,48.0,550.75,Two year,DSL,Bank transfer,1,219.03898060404342,No
CUST-02661,Female,80,53,83.36,4394.22,One year,Fiber optic,Electronic check,0,156.97752088789497,No
CUST-02662,Female,60,64,22.97,1463.69,One year,No,Credit card,1,247.47744497582602,No
CUST-02663,Female,64,28,67.72,1890.22,Month-to-month,DSL,Electronic check,0,192.95881826899696,No
CUST-02664,Male,61,56,76.85,4303.18,Two year,Fiber optic,Electronic check,1,72.61326222010956,No
CUST-02665,Female,52,29,51.69,1494.74,Month-to-month,DSL,Electronic check,2,123.17082599547791,No
CUST-02666,Male,34,27,84.61,2276.38,Two year,Fiber optic,Electronic check,2,115.71397631175265,No
CUST-02667,Female,52,29,89.03,2600.47,Month-to-month,Fiber optic,Mailed check,1,19.407916302710134,Yes
CUST-02668,Female,36,65,73.7,4775.59,Two year,Fiber optic,Electronic check,2,208.55073245209365,No
CUST-02669,Male,37,17,88.03,1503.56,One year,Fiber optic,Electronic check,1,181.3926751398661,No
CUST-02670,Male,53,61,63.16,3844.93,Month-to-month,DSL,Electronic check,1,242.1063478313314,No
CUST-02671,Male,52,8,103.88,836.74,Month-to-month,Fiber optic,Bank transfer,1,57.787381195791255,No
CUST-02672,Female,49,1,97.43,117.14,Month-to-month,Fiber optic,Mailed check,1,86.84772593112795,No
CUST-02673,Female,75,40,53.41,2088.72,Month-to-month,DSL,Mailed check,0,96.37636802659371,No
CUST-02674,Male,65,5,30.37,139.41,Month-to-month,No,Bank transfer,1,244.76080921085511,No
CUST-02675,Male,61,5,60.92,292.22,Month-to-month,DSL,Mailed check,1,240.5421561991865,Yes
CUST-02676,Male,57,17,95.9,1627.91,One year,Fiber optic,Electronic check,0,,Yes
CUST-02677,Male,41,15,93.48,1415.94,One year,Fiber optic,Credit card,3,177.72321769982497,No
CUST-02678,Female,78,70,112.03,7869.73,Month-to-month,Fiber optic,Electronic check,2,193.29536757870147,Yes
CUST-02679,Male,78,67,43.75,2944.75,Two year,DSL,Electronic check,2,147.21942916892345,No
CUST-02680,Male,34,11,49.46,541.92,Two year,DSL,Bank transfer,2,274.55568344741823,No
CUST-02681,Male,24,43,58.4,2503.47,Month-to-month,DSL,Bank transfer,1,10.0,No
CUST-02682,Male,60,64,91.32,5867.22,Month-to-month,Fiber optic,Credit card,1,37.56870915920268,Yes
CUST-02683,Female,67,3,110.42,308.94,Month-to-month,Fiber optic,Electronic check,1,161.40709547238973,Yes
CUST-02684,Male,18,10,83.21,838.03,One year,Fiber optic,Bank transfer,1,82.0300585407847,No
CUST-02685,Female,52,7,23.37,181.56,One year,No,Bank transfer,1,208.7915151316848,No
CUST-02686,Male,49,5,25.54,123.21,One year,No,Electronic check,2,58.23540776277878,Yes
CUST-02687,Male,53,71,113.32,8050.45,Month-to-month,Fiber optic,Electronic check,1,192.29255500461633,No
CUST-02688,Female,30,33,74.1,2425.17,Two year,Fiber optic,Bank transfer,1,153.30085356537123,No
CUST-02689,Male,23,60,64.87,3899.64,Month-to-month,DSL,Electronic check,1,263.762910350195,No
CUST-02690,Female,75,7,26.18,184.23,Month-to-month,No,Electronic check,0,104.97163459879536,Yes
CUST-02691,Female,31,49,22.64,1117.52,Month-to-month,No,Electronic check,1,250.81816232738794,No
CUST-02692,Male,54,35,50.72,1768.52,Month-to-month,DSL,Electronic check,3,200.73996426331047,Yes
CUST-02693,Female,65,3,90.05,253.47,One year,Fiber optic,Electronic check,1,95.52147256010429,No
CUST-02694,Female,32,13,24.68,337.39,One year,No,Electronic check,1,97.70417570327658,No
CUST-02695,Female,64,43,59.64,2581.42,Two year,DSL,Electronic check,0,219.47138593217932,No
CUST-02696,Female,79,39,95.15,3719.33,Month-to-month,Fiber optic,Credit card,0,161.87730346215955,No
CUST-02697,Female,21,51,48.73,2491.15,Two year,DSL,Electronic check,0,144.54270231595447,No
CUST-02698,Female,57,51,82.51,4171.89,One year,Fiber optic,Mailed check,0,258.50612685729595,No
CUST-02699,Female,76,19,67.93,1308.76,Month-to-month,DSL,Credit card,1,200.70061043571448,Yes
CUST-02700,Female,33,23,49.29,1140.76,Two year,DSL,Credit card,2,102.12263526929996,No
CUST-02701,Male,45,57,55.98,3209.85,One year,DSL,Electronic check,2,119.33270524262807,No
CUST-02702,Male,33,56,25.26,1396.8,Month-to-month,No,Electronic check,3,178.00265637043162,Yes
CUST-02703,Female,79,1,74.65,84.49,Two year,Fiber optic,Mailed check,2,166.13621409344424,Yes
CUST-02704,Male,21,9,96.56,877.93,One year,Fiber optic,Credit card,2,195.52710153856842,No
CUST-02705,Female,62,12,97.4,1117.45,One year,Fiber optic,Electronic check,0,201.80673076642447,No
CUST-02706,Female,43,18,53.13,954.88,Two year,DSL,Electronic check,2,245.02601879140562,Yes
CUST-02707,Male,45,19,27.12,,Month-to-month,No,Credit card,3,126.95243040947373,No
CUST-02708,Female,49,56,20.78,1149.15,One year,No,Mailed check,2,294.6382570733108,No
CUST-02709,Female,62,18,88.59,1601.74,One year,Fiber optic,Bank transfer,0,207.07623373475985,No
CUST-02710,Female,19,5,103.46,520.72,Month-to-month,Fiber optic,Bank transfer,3,167.50155264771988,Yes
CUST-02711,Female,48,68,94.97,6448.23,Month-to-month,Fiber optic,Electronic check,0,141.71935410038122,Yes
CUST-02712,Male,20,33,43.43,1425.2,Two year,DSL,Mailed check,4,174.0711033523899,No
CUST-02713,Female,71,11,58.6,619.58,Month-to-month,DSL,Mailed check,0,43.60453028013117,No
CUST-02714,Female,25,15,91.1,1373.16,One year,Fiber optic,Bank transfer,1,144.3148628693455,No
CUST-02715,Female,41,59,25.35,1500.36,Two year,No,Credit card,0,229.81266174279722,No
CUST-02716,Male,32,3,66.48,197.53,Month-to-month,DSL,Bank transfer,1,126.1511267931414,No
CUST-02717,Female,60,1,94.27,94.27,Month-to-month,Fiber optic,Electronic check,1,36.067116602384345,Yes
CUST-02718,Male,48,1,56.35,67.49,Month-to-month,DSL,Bank transfer,1,71.13107897615788,No
CUST-02719,Male,26,60,49.19,2953.67,One year,DSL,Mailed check,1,131.73337229172967,No
CUST-02720,Female,56,64,84.83,5441.45,Two year,Fiber optic,Mailed check,0,170.19287297635555,No
CUST-02721,Female,62,23,58.09,1339.17,Month-to-month,DSL,Electronic check,3,99.92160718917327,No
CUST-02722,Male,19,9,24.73,236.44,Month-to-month,No,Bank transfer,2,68.40449537872708,Yes
CUST-02723,Female,25,1,86.55,99.41,One year,Fiber optic,Bank transfer,1,106.42282923858565,No
CUST-02724,Male,24,3,64.33,207.31,One year,DSL,Mailed check,2,265.98477146809967,No
CUST-02725,Male,73,41,110.42,4518.12,Month-to-month,Fiber optic,Credit card,1,308.19631176755627,No
CUST-02726,Female,61,56,82.83,4648.65,One year,Fiber optic,Electronic check,1,181.7326995663754,No
CUST-02727,Female,68,8,54.29,434.36,Month-to-month,DSL,Electronic check,0,166.30296509307442,No
CUST-02728,Male,56,43,87.73,3770.45,Two year,Fiber optic,Mailed check,0,217.62981091285718,No
CUST-02729,Male,59,41,92.38,3780.46,Month-to-month,Fiber optic,Credit card,0,68.17603136998645,No
CUST-02730,Male,78,11,66.57,737.32,Month-to-month,DSL,Electronic check,2,116.85252784342562,Yes
CUST-02731,Male,74,59,21.16,1219.26,Two year,No,Electronic check,3,24.3529165870694,No
CUST-02732,Female,33,45,55.4,2498.16,Month-to-month,DSL,Credit card,1,178.04497895749603,No
CUST-02733,Female,52,7,63.27,447.99,Month-to-month,DSL,Credit card,0,147.36890991158174,No
CUST-02734,Female,47,9,82.61,759.52,Two year,Fiber optic,Credit card,3,102.72566990706869,No
CUST-02735,Female,27,1,46.88,48.89,One year,DSL,Electronic check,2,266.6901442054043,No
CUST-02736,Female,55,6,100.04,620.86,Month-to-month,Fiber optic,Credit card,2,224.51867450736466,Yes
CUST-02737,Male,35,59,87.44,5153.07,One year,Fiber optic,Mailed check,0,148.1055083182546,No
CUST-02738,Female,67,6,49.47,289.16,Two year,DSL,Bank transfer,1,102.19569181672816,Yes
CUST-02739,Female,22,57,22.2,1289.36,One year,No,Electronic check,3,168.65633378504623,Yes
CUST-02740,Female,70,7,103.01,712.47,Month-to-month,Fiber optic,Bank transfer,3,156.3088106354094,Yes
CUST-02741,Female,46,24,85.55,2019.93,One year,Fiber optic,Electronic check,1,119.28120089940657,No
CUST-02742,Female,56,9,89.15,826.54,One year,Fiber optic,Electronic check,1,91.35610530836169,No
CUST-02743,Male,77,61,42.72,2631.33,Two year,DSL,Bank transfer,2,164.5481064067553,No
CUST-02744,Male,51,4,96.78,384.76,Month-to-month,Fiber optic,Electronic check,1,163.52967310304663,No
CUST-02745,Male,60,19,21.74,412.13,One year,No,Electronic check,0,85.29688714432373,No
CUST-02746,Female,79,33,52.81,1735.22,Month-to-month,DSL,Electronic check,2,32.22221986098312,No
CUST-02747,Male,62,67,90.44,6087.63,One year,Fiber optic,Bank transfer,1,129.51256676713578,Yes
CUST-02748,Male,40,71,90.37,6439.34,Two year,Fiber optic,Electronic check,1,64.09630969798431,No
CUST-02749,Female,22,42,56.45,2362.75,Month-to-month,DSL,Bank transfer,0,102.22603759943263,No
CUST-02750,Female,47,28,109.32,3063.12,Month-to-month,Fiber optic,Bank transfer,0,116.91332774037238,No
CUST-02751,Female,23,61,55.28,3399.06,One year,DSL,Bank transfer,5,177.2110134349973,No
CUST-02752,Male,73,32,45.17,1476.37,One year,DSL,Mailed check,3,116.28504992485759,Yes
CUST-02753,Male,75,15,72.34,1091.44,Month-to-month,DSL,Bank transfer,1,166.41143765170605,Yes
CUST-02754,Female,78,15,83.42,1259.95,One year,Fiber optic,Electronic check,2,95.82247550183673,No
CUST-02755,Female,63,3,48.09,145.12,Two year,DSL,Electronic check,0,169.75193281169487,No
CUST-02756,Male,61,16,23.19,363.9,One year,No,Bank transfer,2,130.55918711508937,No
CUST-02757,Male,21,34,89.76,3062.74,One year,Fiber optic,Credit card,2,167.4946299775804,No
CUST-02758,Female,46,5,64.09,346.42,Month-to-month,DSL,Electronic check,1,227.96788211624943,Yes
CUST-02759,Female,40,44,87.85,3854.17,Two year,Fiber optic,Mailed check,1,138.7000019767701,No
CUST-02760,Male,23,6,92.78,561.84,Month-to-month,Fiber optic,Credit card,1,140.82513184223828,Yes
CUST-02761,Female,49,16,58.89,946.74,Month-to-month,DSL,Credit card,2,176.70890421821923,No
CUST-02762,Male,59,62,56.63,3493.05,Month-to-month,DSL,Electronic check,0,181.42885362094836,No
